Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ST MARTIN RESIDENCE,"5,000,000","2,981.63","1,677",Feb-24,ST. MARTIN'S DRIVE,Resale,Strata,277,"18,051",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SKYSUITES17,"1,091,800",613.55,"1,779",Feb-24,JALAN RAJAH,Resale,Strata,57,"19,154",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
BEDOK COURT,"2,180,000","2,411.14",904,Feb-24,BEDOK SOUTH AVENUE 3,Resale,Strata,224,"9,732",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
THE MAYFAIR,"1,300,000","1,162.51","1,118",Feb-24,JURONG EAST STREET 32,Resale,Strata,108,"12,037",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,11 to 15
SKY VUE,"1,320,000",678.13,"1,947",Feb-24,BISHAN STREET 15,Resale,Strata,63,"20,952",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,06 to 10
CONCOURSE SKYLINE,"1,638,000",818.06,"2,002",Feb-24,BEACH ROAD,Resale,Strata,76,"21,553",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,16 to 20
NOTTINGHILL SUITES,"880,000",710.42,"1,239",Feb-24,TOH TUCK ROAD,Resale,Strata,66,"13,333",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
ASCENTIA SKY,"2,475,000","1,474.67","1,678",Feb-24,ALEXANDRA VIEW,Resale,Strata,137,"18,066",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,06 to 10
KERRISDALE,"1,560,000",990.29,"1,575",Feb-24,STURDEE ROAD,Resale,Strata,92,"16,957",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,21 to 25
NORTH PARK RESIDENCES,"777,666",430.56,"1,806",Feb-24,YISHUN CENTRAL 1,Resale,Strata,40,"19,442",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
SEASTRAND,"1,355,000","1,194.8","1,134",Feb-24,PASIR RIS LINK,Resale,Strata,111,"12,207",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
ONE-NORTH RESIDENCES,"2,525,000","1,593.07","1,585",Feb-24,ONE-NORTH GATEWAY,Resale,Strata,148,"17,061",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,01 to 05
JERVOIS TREASURES,"2,073,000",796.54,"2,603",Feb-24,JERVOIS ROAD,Resale,Strata,74,"28,014",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE NEXUS,"2,874,000","1,334.74","2,153",Feb-24,BUKIT TIMAH ROAD,Resale,Strata,124,"23,177",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
JERVOIS TREASURES,"3,068,200","1,227.1","2,500",Feb-24,JERVOIS ROAD,Resale,Strata,114,"26,914",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
LAKEVILLE,"2,450,000","1,474.67","1,661",Feb-24,JURONG LAKE LINK,Resale,Strata,137,"17,883",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,16 to 20
ECOVILLE,"1,940,000","1,184.04","1,638",Feb-24,MARTABAN ROAD,Resale,Strata,110,"17,636",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
MARTIN MODERN,"2,300,000",850.36,"2,705",Feb-24,MARTIN PLACE,Resale,Strata,79,"29,114",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,16 to 20
PARC RIVIERA,"970,000",602.78,"1,609",Feb-24,WEST COAST VALE,Resale,Strata,56,"17,321",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,01 to 05
THE PALETTE,"1,650,000","1,334.74","1,236",Feb-24,PASIR RIS GROVE,Resale,Strata,124,"13,306",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
TRILIVE,"1,070,000",624.31,"1,714",Feb-24,TAMPINES ROAD,Resale,Strata,58,"18,448",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE SCALA,"1,500,000",850.36,"1,764",Feb-24,SERANGOON AVENUE 3,Resale,Strata,79,"18,987",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
Q BAY RESIDENCES,"1,300,000",882.65,"1,473",Feb-24,TAMPINES STREET 86,Resale,Strata,82,"15,854",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"730,000",495.14,"1,474",Feb-24,FERNVALE CLOSE,Resale,Strata,46,"15,870",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
POLLEN & BLEU,"2,180,000","1,184.04","1,841",Feb-24,FARRER DRIVE,Resale,Strata,110,"19,818",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,01 to 05
THE LUXURIE,"1,280,000",882.65,"1,450",Feb-24,COMPASSVALE ROAD,Resale,Strata,82,"15,610",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
HILLVIEW REGENCY,"1,088,000",968.76,"1,123",Feb-24,BUKIT BATOK EAST AVENUE 2,Resale,Strata,90,"12,089",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
PARADISE PALMS,"2,000,000","1,151.75","1,736",Feb-24,DUNMAN ROAD,Resale,Strata,107,"18,692",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
PARC ROSEWOOD,"808,000",602.78,"1,340",Feb-24,ROSEWOOD DRIVE,Resale,Strata,56,"14,429",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
ECHELON,"1,580,000",731.95,"2,159",Feb-24,ALEXANDRA VIEW,Resale,Strata,68,"23,235",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,21 to 25
8 @ MOUNT SOPHIA,"2,500,000","1,463.9","1,708",Feb-24,MOUNT SOPHIA,Resale,Strata,136,"18,382",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,06 to 10
NOVA 48,"1,630,000",936.47,"1,741",Feb-24,PROME ROAD,Resale,Strata,87,"18,736",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE PALETTE,"1,650,000","1,162.51","1,419",Feb-24,PASIR RIS GROVE,Resale,Strata,108,"15,278",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
PARC BOTANNIA,"1,350,000",871.88,"1,548",Feb-24,FERNVALE STREET,Resale,Strata,81,"16,667",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
PARC VERA,"1,950,000","1,410.08","1,383",Feb-24,HOUGANG STREET 32,Resale,Strata,131,"14,885",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
RIO VISTA,"1,560,000","1,377.79","1,132",Feb-24,UPPER SERANGOON VIEW,Resale,Strata,128,"12,188",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,06 to 10
LEONIE GARDENS,"4,608,888","2,540.3","1,814",Feb-24,LEONIE HILL,Resale,Strata,236,"19,529",-,Condominium,1,99 yrs lease commencing from 1990,09,Core Central Region,11 to 15
BOTANIQUE AT BARTLEY,"925,000",495.14,"1,868",Feb-24,UPPER PAYA LEBAR ROAD,Resale,Strata,46,"20,109",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE ORCHARD RESIDENCES,"6,900,000","2,174.33","3,173",Feb-24,ORCHARD BOULEVARD,Resale,Strata,202,"34,158",-,Apartment,1,99 yrs lease commencing from 2006,09,Core Central Region,16 to 20
D'CHATEAU @ SHELFORD,"2,900,000","1,722.24","1,684",Feb-24,SHELFORD ROAD,Resale,Strata,160,"18,125",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
VALLEY PARK,"3,070,000","1,356.26","2,264",Feb-24,RIVER VALLEY ROAD,Resale,Strata,126,"24,365",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,16 to 20
THE TRIZON,"2,270,000","1,044.11","2,174",Feb-24,RIDGEWOOD CLOSE,Resale,Strata,97,"23,402",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
PATERSON RESIDENCE,"4,065,000","1,496.2","2,717",Feb-24,PATERSON ROAD,Resale,Strata,139,"29,245",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
JEWEL @ BUANGKOK,"1,903,888","1,140.98","1,669",Feb-24,COMPASSVALE BOW,Resale,Strata,106,"17,961",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
PALM GARDENS,"980,888",979.52,"1,001",Feb-24,HONG SAN WALK,Resale,Strata,91,"10,779",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05
WATERFRONT @ FABER,"1,180,888",764.24,"1,545",Feb-24,FABER WALK,Resale,Strata,71,"16,632",-,Apartment,1,99 yrs lease commencing from 2013,05,Outside Central Region,01 to 05
ASTORIA PARK,"1,380,000",958,"1,441",Feb-24,LORONG MYDIN,Resale,Strata,89,"15,506",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,11 to 15
THE SORRENTO,"852,000",462.85,"1,841",Feb-24,WEST COAST ROAD,Resale,Strata,43,"19,814",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
BUTTERWORTH 8,"2,500,000","1,496.2","1,671",Feb-24,BUTTERWORTH LANE,Resale,Strata,139,"17,986",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
TANGLIN VIEW,"1,800,000","1,140.98","1,578",Feb-24,PRINCE CHARLES CRESCENT,Resale,Strata,106,"16,981",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,01 to 05
WESTCOVE CONDOMINIUM,"1,295,000","1,205.57","1,074",Feb-24,WEST COAST CRESCENT,Resale,Strata,112,"11,563",-,Condominium,1,99 yrs lease commencing from 1995,05,Outside Central Region,06 to 10
TRE RESIDENCES,"970,000",570.49,"1,700",Feb-24,GEYLANG EAST AVENUE 1,Resale,Strata,53,"18,302",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
RIVERSOUND RESIDENCE,"1,420,000","1,184.04","1,199",Feb-24,SENGKANG EAST AVENUE,Resale,Strata,110,"12,909",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RIVERSAILS,"1,600,000","1,108.69","1,443",Feb-24,UPPER SERANGOON CRESCENT,Resale,Strata,103,"15,534",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
STIRLING RESIDENCES,"1,465,000",688.9,"2,127",Feb-24,STIRLING ROAD,Resale,Strata,64,"22,891",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,01 to 05
MILL POINT,"1,245,000",538.2,"2,313",Feb-24,ZION CLOSE,Resale,Strata,50,"24,900",-,Apartment,1,999 yrs lease commencing from 1877,10,Core Central Region,16 to 20
BOTANIQUE AT BARTLEY,"1,480,000",753.48,"1,964",Feb-24,UPPER PAYA LEBAR ROAD,Resale,Strata,70,"21,143",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20
SEAHILL,"1,390,000",979.52,"1,419",Feb-24,WEST COAST CRESCENT,Resale,Strata,91,"15,275",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,01 to 05
A TREASURE TROVE,"1,325,000",914.94,"1,448",Feb-24,PUNGGOL WALK,Resale,Strata,85,"15,588",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
MARINA BAY RESIDENCES,"2,258,000","1,065.64","2,119",Feb-24,MARINA BOULEVARD,Resale,Strata,99,"22,808",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
CASA MERAH,"2,490,000","2,195.86","1,134",Feb-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,204,"12,206",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,11 to 15
ONE DRAYCOTT,"2,690,000",796.54,"3,377",Feb-24,DRAYCOTT PARK,Resale,Strata,74,"36,351",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
THE PALETTE,"1,590,000","1,151.75","1,381",Feb-24,PASIR RIS GROVE,Resale,Strata,107,"14,860",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
LAGUNA GREEN,"1,475,000","1,173.28","1,257",Feb-24,JALAN HAJIJAH,Resale,Strata,109,"13,532",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
ONE-NORTH RESIDENCES,"1,871,888","1,108.69","1,688",Feb-24,ONE-NORTH GATEWAY,Resale,Strata,103,"18,174",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,01 to 05
HIGHLINE RESIDENCES,"1,550,000",635.08,"2,441",Feb-24,KIM TIAN ROAD,Resale,Strata,59,"26,271",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
TRE RESIDENCES,"780,000",419.8,"1,858",Feb-24,GEYLANG EAST AVENUE 1,Resale,Strata,39,"20,000",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
WING FONG MANSIONS,"1,068,000",990.29,"1,078",Feb-24,LORONG 14 GEYLANG,Resale,Strata,92,"11,609",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
Q BAY RESIDENCES,"1,675,000","1,162.51","1,441",Feb-24,TAMPINES STREET 86,Resale,Strata,108,"15,509",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
FLORAVILLE,"868,000",570.49,"1,521",Feb-24,CACTUS ROAD,Resale,Strata,53,"16,377",-,Apartment,1,Freehold,28,Outside Central Region,01 to 05
FERRELL RESIDENCES,"3,795,000","1,840.64","2,062",Feb-24,BUKIT TIMAH ROAD,Resale,Strata,171,"22,193",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
COTE D'AZUR,"2,500,000","1,323.97","1,888",Feb-24,MARINE PARADE ROAD,Resale,Strata,123,"20,325",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,06 to 10
ALEX RESIDENCES,"2,280,000","1,130.22","2,017",Feb-24,ALEXANDRA VIEW,Resale,Strata,105,"21,714",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
THE SEA VIEW,"3,600,000","1,410.08","2,553",Feb-24,AMBER ROAD,Resale,Strata,131,"27,481",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
KOVAN RESIDENCES,"2,230,000","1,442.38","1,546",Feb-24,KOVAN ROAD,Resale,Strata,134,"16,642",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
WATERSCAPE AT CAVENAGH,"2,744,000","1,313.21","2,090",Feb-24,CAVENAGH ROAD,Resale,Strata,122,"22,492",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ONE DRAYCOTT,"2,340,000",731.95,"3,197",Feb-24,DRAYCOTT PARK,Resale,Strata,68,"34,412",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
ICON,"1,080,000",559.73,"1,930",Feb-24,GOPENG STREET,Resale,Strata,52,"20,769",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,16 to 20
CLAYMORE PLAZA,"7,000,000","4,208.72","1,663",Feb-24,CLAYMORE HILL,Resale,Strata,391,"17,903",-,Apartment,2,Freehold,09,Core Central Region,11 to 15
KAP RESIDENCES,"885,000",495.14,"1,787",Feb-24,KING ALBERT PARK,Resale,Strata,46,"19,239",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
IVORY HEIGHTS,"2,000,000","1,851.41","1,080",Feb-24,JURONG EAST STREET 13,Resale,Strata,172,"11,628",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,01 to 05
SYMPHONY SUITES,"860,000",688.9,"1,248",Feb-24,YISHUN CLOSE,Resale,Strata,64,"13,438",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
PARC BOTANNIA,"735,000",430.56,"1,707",Feb-24,FERNVALE STREET,Resale,Strata,40,"18,375",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
PARK PLACE RESIDENCES AT PLQ,"1,440,000",645.84,"2,230",Feb-24,PAYA LEBAR ROAD,Resale,Strata,60,"24,000",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,16 to 20
THE TRUMPS,"2,100,000","1,345.5","1,561",Feb-24,JALAN KEMBANGAN,Resale,Strata,125,"16,800",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,01 to 05
STRATFORD COURT,"1,155,000","1,097.93","1,052",Feb-24,BEDOK RIA CRESCENT,Resale,Strata,102,"11,324",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
ONE DRAYCOTT,"2,400,000",731.95,"3,279",Feb-24,DRAYCOTT PARK,Resale,Strata,68,"35,294",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
STURDEE RESIDENCES,"860,000",419.8,"2,049",Feb-24,BEATTY ROAD,Resale,Strata,39,"22,051",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,11 to 15
DUCHESS RESIDENCES,"3,150,000","1,485.43","2,121",Feb-24,DUCHESS AVENUE,Resale,Strata,138,"22,826",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
SANCTUARY GREEN,"1,850,000","1,140.98","1,621",Feb-24,TANJONG RHU ROAD,Resale,Strata,106,"17,453",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,01 to 05
GRANDE VISTA,"3,028,888","2,701.76","1,121",Feb-24,CACTUS DRIVE,Resale,Strata,251,"12,067",-,Condominium,1,999 yrs lease commencing from 1886,28,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,398,888","1,388.56","1,728",Feb-24,KEPPEL BAY VIEW,Resale,Strata,129,"18,596",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,26 to 30
FOREST HILLS CONDOMINIUM,"1,290,000","1,162.51","1,110",Feb-24,TRANSIT ROAD,Resale,Strata,108,"11,944",-,Condominium,1,99 yrs lease commencing from 2000,26,Outside Central Region,01 to 05
THE GERANIUM,"1,528,000",925.7,"1,651",Feb-24,MANGIS ROAD,Resale,Strata,86,"17,767",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE SEA VIEW,"3,150,000","1,216.33","2,590",Feb-24,AMBER ROAD,Resale,Strata,113,"27,876",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
PALM ISLES,"2,750,000","3,013.92",912,Feb-24,FLORA DRIVE,Resale,Strata,280,"9,821",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
VIDA,"1,100,000",527.44,"2,086",Feb-24,PECK HAY ROAD,Resale,Strata,49,"22,449",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
PARK PLACE RESIDENCES AT PLQ,"2,640,000","1,162.51","2,271",Feb-24,PAYA LEBAR ROAD,Resale,Strata,108,"24,444",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,06 to 10
WATERVIEW,"2,000,000","1,323.97","1,511",Feb-24,TAMPINES AVENUE 1,Resale,Strata,123,"16,260",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
CHANCERY PARK,"4,100,000","2,378.84","1,724",Feb-24,CHANCERY LANE,Resale,Strata,221,"18,552",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
TREVISTA,"2,138,888","1,270.15","1,684",Feb-24,LORONG 3 TOA PAYOH,Resale,Strata,118,"18,126",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,01 to 05
SKIES MILTONIA,"1,030,000",925.7,"1,113",Feb-24,MILTONIA CLOSE,Resale,Strata,86,"11,977",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
RIPPLE BAY,"800,000",538.2,"1,486",Feb-24,PASIR RIS LINK,Resale,Strata,50,"16,000",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
THE ESTUARY,"810,000",602.78,"1,344",Feb-24,YISHUN AVENUE 1,Resale,Strata,56,"14,464",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
SKY VUE,"980,000",484.38,"2,023",Feb-24,BISHAN STREET 15,Resale,Strata,45,"21,778",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,16 to 20
YONG AN PARK,"4,200,000","1,765.3","2,379",Feb-24,RIVER VALLEY ROAD,Resale,Strata,164,"25,610",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE SEA VIEW,"2,948,000","1,216.33","2,424",Feb-24,AMBER ROAD,Resale,Strata,113,"26,088",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
BUKIT 828,"880,000",505.91,"1,739",Feb-24,UPPER BUKIT TIMAH ROAD,Resale,Strata,47,"18,723",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
ARCHIPELAGO,"810,000",527.44,"1,536",Feb-24,BEDOK RESERVOIR ROAD,Resale,Strata,49,"16,531",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"1,110,000","1,205.57",921,Feb-24,YISHUN STREET 81,Resale,Strata,112,"9,911",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
STRATUM,"650,000",473.62,"1,372",Feb-24,ELIAS ROAD,Resale,Strata,44,"14,773",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
SOLEIL @ SINARAN,"3,130,000","1,453.14","2,154",Feb-24,SINARAN DRIVE,Resale,Strata,135,"23,185",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,11 to 15
THE SANTORINI,"748,000",527.44,"1,418",Feb-24,TAMPINES STREET 86,Resale,Strata,49,"15,265",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
LAKEVILLE,"1,810,000","1,140.98","1,586",Feb-24,JURONG LAKE LINK,Resale,Strata,106,"17,075",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
POLLEN & BLEU,"2,770,000","1,431.61","1,935",Feb-24,FARRER DRIVE,Resale,Strata,133,"20,827",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,01 to 05
HILLION RESIDENCES,"820,000",462.85,"1,772",Feb-24,JELEBU ROAD,Resale,Strata,43,"19,070",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,11 to 15
RESIDENCE 66,"1,090,000",753.48,"1,447",Feb-24,TELOK KURAU ROAD,Resale,Strata,70,"15,571",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
KIM KEAT HOUSE,"1,180,000","1,087.16","1,085",Feb-24,KIM KEAT ROAD,Resale,Strata,101,"11,683",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE PARC CONDOMINIUM,"1,080,000",667.37,"1,618",Feb-24,WEST COAST WALK,Resale,Strata,62,"17,419",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
HILLTOPS,"13,049,000","2,873.99","4,540",Feb-24,CAIRNHILL CIRCLE,Resale,Strata,267,"48,873",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
KING'S MANSION,"3,195,000","1,808.35","1,767",Feb-24,AMBER GARDENS,Resale,Strata,168,"19,018",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
BELMOND GREEN,"3,370,000","1,270.15","2,653",Feb-24,BALMORAL ROAD,Resale,Strata,118,"28,559",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
STURDEE RESIDENCES,"1,250,000",570.49,"2,191",Feb-24,BEATTY ROAD,Resale,Strata,53,"23,585",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,16 to 20
HILLION RESIDENCES,"818,000",462.85,"1,767",Feb-24,JELEBU ROAD,Resale,Strata,43,"19,023",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,11 to 15
HILLTOP GROVE,"1,290,000","1,237.86","1,042",Feb-24,HILLVIEW AVENUE,Resale,Strata,115,"11,217",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05
THE PANORAMA,"865,000",473.62,"1,826",Feb-24,ANG MO KIO AVENUE 2,Resale,Strata,44,"19,659",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
THE INTERLACE,"1,850,000","1,076.4","1,719",Feb-24,DEPOT ROAD,Resale,Strata,100,"18,500",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
SUITES DE LAUREL,"831,888",473.62,"1,756",Feb-24,JALAN ANAK BUKIT,Resale,Strata,44,"18,907",-,Apartment,1,999 yrs lease commencing from 1885,21,Rest of Central Region,01 to 05
2 RVG,"1,850,000",893.41,"2,071",Feb-24,RIVER VALLEY GROVE,Resale,Strata,83,"22,289",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
D'CHATEAU @ SHELFORD,"1,925,000",893.41,"2,155",Feb-24,SHELFORD ROAD,Resale,Strata,83,"23,193",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
REGENT PARK,"1,650,000","1,194.8","1,381",Feb-24,JALAN LEMPENG,Resale,Strata,111,"14,865",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,06 to 10
THE TENNERY,"839,988",613.55,"1,369",Feb-24,WOODLANDS ROAD,Resale,Strata,57,"14,737",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
PARBURY HILL CONDOMINIUM,"2,350,000","1,453.14","1,617",Feb-24,PARBURY AVENUE,Resale,Strata,135,"17,407",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
NEPTUNE COURT,"1,660,000","1,636.13","1,015",Feb-24,MARINE VISTA,Resale,Strata,152,"10,921",-,Apartment,1,99 yrs lease commencing from 1975,15,Outside Central Region,06 to 10
PATERSON SUITES,"5,951,000","2,163.56","2,751",Feb-24,PATERSON ROAD,Resale,Strata,201,"29,607",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
EMERALD PARK,"1,350,000",925.7,"1,458",Feb-24,INDUS ROAD,Resale,Strata,86,"15,698",-,Condominium,1,99 yrs lease commencing from 1991,03,Rest of Central Region,01 to 05
LUMA,"1,460,000",742.72,"1,966",Feb-24,RIVER VALLEY GROVE,Resale,Strata,69,"21,159",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
ECHELON,"1,638,000",731.95,"2,238",Feb-24,ALEXANDRA VIEW,Resale,Strata,68,"24,088",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,21 to 25
CHANGI GREEN,"1,275,000","1,001.05","1,274",Feb-24,UPPER CHANGI ROAD EAST,Resale,Strata,93,"13,710",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
OPTIMA @ TANAH MERAH,"1,880,000","1,248.62","1,506",Feb-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,116,"16,207",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,06 to 10
THE CENTREN,"888,000",548.96,"1,618",Feb-24,LORONG 27 GEYLANG,Resale,Strata,51,"17,412",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
BRADDELL VIEW,"1,560,000","1,560.78","1,000",Feb-24,BRADDELL HILL,Resale,Strata,145,"10,759",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
