Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE VALES,"1,220,000",764.24,"1,596",May-25,ANCHORVALE CRESCENT,Resale,Strata,71,"17,183",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
WESTMERE,"1,180,000","1,097.93","1,075",May-25,JURONG EAST STREET 13,Resale,Strata,102,"11,569",-,Executive Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,01 to 05
PARC LIFE,"1,480,000","1,065.64","1,389",May-25,SEMBAWANG CRESCENT,Resale,Strata,99,"14,949",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
THE CANOPY,"1,375,000","1,184.04","1,161",May-25,YISHUN AVENUE 11,Resale,Strata,110,"12,500",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
THE RIVERVALE,"1,450,000","1,259.39","1,151",May-25,RIVERVALE LINK,Resale,Strata,117,"12,393",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,11 to 15
WESTWOOD RESIDENCES,"988,000",688.9,"1,434",May-25,WESTWOOD AVENUE,Resale,Strata,64,"15,438",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,01 to 05
THE TAMPINES TRILLIANT,"1,860,000","1,130.22","1,646",May-25,TAMPINES CENTRAL 7,Resale,Strata,105,"17,714",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
THE TOPIARY,"1,550,000","1,087.16","1,426",May-25,FERNVALE LANE,Resale,Strata,101,"15,347",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,06 to 10
SEA HORIZON,"1,710,000","1,334.74","1,281",May-25,PASIR RIS RISE,Resale,Strata,124,"13,790",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
BLOSSOM RESIDENCES,"1,205,000","1,054.87","1,142",May-25,SEGAR ROAD,Resale,Strata,98,"12,296",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,01 to 05
TREASURE CREST,"1,660,000","1,076.4","1,542",May-25,ANCHORVALE CRESCENT,Resale,Strata,100,"16,600",-,Executive Condominium,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
NORTHOAKS,"1,100,000","1,237.86",889,May-25,WOODLANDS CRESCENT,Resale,Strata,115,"9,565",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,11 to 15
PARC LIFE,"1,488,000","1,065.64","1,396",May-25,SEMBAWANG CRESCENT,Resale,Strata,99,"15,030",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
RIVERPARC RESIDENCE,"2,280,000","1,485.43","1,535",May-25,PUNGGOL DRIVE,Resale,Strata,138,"16,522",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
BISHAN LOFT,"2,360,000","1,399.32","1,687",May-25,BISHAN STREET 11,Resale,Strata,130,"18,154",-,Executive Condominium,1,99 yrs lease commencing from 2000,20,Rest of Central Region,21 to 25
WATERWOODS,"1,760,000","1,280.92","1,374",May-25,PUNGGOL FIELD WALK,Resale,Strata,119,"14,790",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,16 to 20
THE VALES,"2,032,000","1,270.15","1,600",May-25,ANCHORVALE CRESCENT,Resale,Strata,118,"17,220",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
WOODSVALE,"1,325,000","1,399.32",947,May-25,WOODLANDS DRIVE 72,Resale,Strata,130,"10,192",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
BLOSSOM RESIDENCES,"1,600,000","1,248.62","1,281",May-25,SEGAR ROAD,Resale,Strata,116,"13,793",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,01 to 05
BELLEWATERS,"1,722,000","1,162.51","1,481",May-25,ANCHORVALE CRESCENT,Resale,Strata,108,"15,944",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
FORESTVILLE,"1,530,000","1,302.44","1,175",May-25,WOODLANDS DRIVE 16,Resale,Strata,121,"12,645",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
1 CANBERRA,"1,358,000","1,054.87","1,287",May-25,CANBERRA DRIVE,Resale,Strata,98,"13,857",-,Executive Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
THE TOPIARY,"1,870,000","1,367.03","1,368",May-25,FERNVALE LANE,Resale,Strata,127,"14,724",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,11 to 15
TWIN FOUNTAINS,"1,500,000","1,119.46","1,340",May-25,WOODLANDS AVENUE 6,Resale,Strata,104,"14,423",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,06 to 10
SEA HORIZON,"1,630,000","1,302.44","1,251",May-25,PASIR RIS RISE,Resale,Strata,121,"13,471",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
AUSTVILLE RESIDENCES,"1,350,000","1,033.34","1,306",May-25,SENGKANG EAST AVENUE,Resale,Strata,96,"14,063",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
INZ RESIDENCE,"1,833,000","1,323.97","1,384",May-25,CHOA CHU KANG AVENUE 5,Resale,Strata,123,"14,902",-,Executive Condominium,1,99 yrs lease commencing from 2015,23,Outside Central Region,16 to 20
THE TOPIARY,"1,310,000",904.18,"1,449",May-25,FERNVALE LANE,Resale,Strata,84,"15,595",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,16 to 20
PARC LIFE,"1,320,000",936.47,"1,410",May-25,SEMBAWANG CRESCENT,Resale,Strata,87,"15,172",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
HERON BAY,"1,750,000","1,280.92","1,366",May-25,UPPER SERANGOON VIEW,Resale,Strata,119,"14,706",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
RIVERPARC RESIDENCE,"1,578,888","1,076.4","1,467",May-25,PUNGGOL DRIVE,Resale,Strata,100,"15,789",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE CANOPY,"1,155,000","1,022.58","1,129",May-25,YISHUN AVENUE 11,Resale,Strata,95,"12,158",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
YEW MEI GREEN,"1,550,000","1,431.61","1,083",May-25,CHOA CHU KANG NORTH 6,Resale,Strata,133,"11,654",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15
WOODSVALE,"1,200,000","1,291.68",929,May-25,WOODLANDS DRIVE 72,Resale,Strata,120,"10,000",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,11 to 15
THE FLORAVALE,"1,465,888","1,323.97","1,107",May-25,WESTWOOD AVENUE,Resale,Strata,123,"11,918",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,11 to 15
FORESTVILLE,"1,740,000","1,550.02","1,123",May-25,WOODLANDS DRIVE 16,Resale,Strata,144,"12,083",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
PARC LIFE,"1,018,888",764.24,"1,333",May-25,SEMBAWANG CRESCENT,Resale,Strata,71,"14,351",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
BELLEWATERS,"1,670,000","1,130.22","1,478",May-25,ANCHORVALE CRESCENT,Resale,Strata,105,"15,905",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
THE EDEN AT TAMPINES,"1,435,000","1,248.62","1,149",May-25,TAMPINES STREET 34,Resale,Strata,116,"12,371",-,Executive Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
THE TOPIARY,"1,450,000","1,054.87","1,375",May-25,FERNVALE LANE,Resale,Strata,98,"14,796",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,01 to 05
WATERCOLOURS,"1,600,000","1,237.86","1,293",May-25,PASIR RIS LINK,Resale,Strata,115,"13,913",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
THE TAMPINES TRILLIANT,"1,698,888","1,001.05","1,697",May-25,TAMPINES CENTRAL 7,Resale,Strata,93,"18,268",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
BLOSSOM RESIDENCES,"1,725,500","1,248.62","1,382",May-25,SEGAR ROAD,Resale,Strata,116,"14,875",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
SKYPARK RESIDENCES,"1,730,000","1,237.86","1,398",May-25,SEMBAWANG CRESCENT,Resale,Strata,115,"15,043",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,11 to 15
SOL ACRES,"1,571,888","1,044.11","1,505",May-25,CHOA CHU KANG GROVE,Resale,Strata,97,"16,205",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,16 to 20
WOODSVALE,"1,200,000","1,291.68",929,May-25,WOODLANDS DRIVE 72,Resale,Strata,120,"10,000",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,06 to 10
BELLEWATERS,"1,635,000","1,065.64","1,534",May-25,ANCHORVALE CRESCENT,Resale,Strata,99,"16,515",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"1,050,000",785.77,"1,336",May-25,SENGKANG EAST AVENUE,Resale,Strata,73,"14,384",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
AUSTVILLE RESIDENCES,"1,350,000","1,022.58","1,320",May-25,SENGKANG EAST AVENUE,Resale,Strata,95,"14,211",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
THE TERRACE,"1,918,888","1,313.21","1,461",May-25,EDGEDALE PLAINS,Resale,Strata,122,"15,729",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
ARC AT TAMPINES,"1,578,000","1,130.22","1,396",May-25,TAMPINES AVENUE 8,Resale,Strata,105,"15,029",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
TREASURE CREST,"1,600,000","1,076.4","1,486",May-25,ANCHORVALE CRESCENT,Resale,Strata,100,"16,000",-,Executive Condominium,1,99 yrs lease commencing from 2015,19,Outside Central Region,01 to 05
THE TOPIARY,"1,650,000","1,054.87","1,564",May-25,FERNVALE LANE,Resale,Strata,98,"16,837",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,16 to 20
THE AMORE,"1,588,000","1,097.93","1,446",May-25,EDGEDALE PLAINS,Resale,Strata,102,"15,569",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
ESPARINA RESIDENCES,"1,400,000",828.83,"1,689",May-25,COMPASSVALE BOW,Resale,Strata,77,"18,182",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE TERRACE,"1,960,000","1,313.21","1,493",May-25,EDGEDALE PLAINS,Resale,Strata,122,"16,066",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
HUNDRED PALMS RESIDENCES,"1,700,000",914.94,"1,858",May-25,YIO CHU KANG ROAD,Resale,Strata,85,"20,000",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
BELLEWATERS,"1,530,000","1,054.87","1,450",May-25,ANCHORVALE CRESCENT,Resale,Strata,98,"15,612",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
NORTHOAKS,"1,230,000","1,291.68",952,May-25,WOODLANDS CRESCENT,Resale,Strata,120,"10,250",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,06 to 10
SKYPARK RESIDENCES,"2,230,000","1,593.07","1,400",May-25,SEMBAWANG CRESCENT,Resale,Strata,148,"15,068",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
SOL ACRES,"770,000",495.14,"1,555",May-25,CHOA CHU KANG GROVE,Resale,Strata,46,"16,739",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,11 to 15
BELLEWATERS,"1,425,000",925.7,"1,539",May-25,ANCHORVALE CRESCENT,Resale,Strata,86,"16,570",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
THE EDEN AT TAMPINES,"1,500,000","1,237.86","1,212",May-25,TAMPINES STREET 34,Resale,Strata,115,"13,043",-,Executive Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
THE VALES,"1,420,000",914.94,"1,552",May-25,ANCHORVALE CRESCENT,Resale,Strata,85,"16,706",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
RIVERPARC RESIDENCE,"1,950,000","1,528.49","1,276",May-25,PUNGGOL DRIVE,Resale,Strata,142,"13,732",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
BELLEWATERS,"1,739,999","1,237.86","1,406",May-25,ANCHORVALE CRESCENT,Resale,Strata,115,"15,130",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
THE FLORIDA,"1,360,000","1,291.68","1,053",May-25,HOUGANG AVENUE 7,Resale,Strata,120,"11,333",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
WHITEWATER,"1,378,000","1,259.39","1,094",May-25,PASIR RIS STREET 72,Resale,Strata,117,"11,778",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,01 to 05
WATERBAY,"1,570,000","1,097.93","1,430",May-25,EDGEFIELD PLAINS,Resale,Strata,102,"15,392",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
HUNDRED PALMS RESIDENCES,"1,685,000",914.94,"1,842",May-25,YIO CHU KANG ROAD,Resale,Strata,85,"19,824",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
INZ RESIDENCE,"1,800,000","1,216.33","1,480",May-25,CHOA CHU KANG AVENUE 5,Resale,Strata,113,"15,929",-,Executive Condominium,1,99 yrs lease commencing from 2015,23,Outside Central Region,06 to 10
YEW MEI GREEN,"1,380,000","1,334.74","1,034",May-25,CHOA CHU KANG NORTH 6,Resale,Strata,124,"11,129",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,16 to 20
SEA HORIZON,"1,320,000","1,044.11","1,264",May-25,PASIR RIS RISE,Resale,Strata,97,"13,608",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
SOL ACRES,"1,418,000",925.7,"1,532",May-25,CHOA CHU KANG GROVE,Resale,Strata,86,"16,488",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,16 to 20
BELLEWATERS,"1,718,000","1,162.51","1,478",May-25,ANCHORVALE CRESCENT,Resale,Strata,108,"15,907",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
BELLEWATERS,"1,370,000",925.7,"1,480",May-25,ANCHORVALE CRESCENT,Resale,Strata,86,"15,930",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
PINEVALE,"1,400,000","1,291.68","1,084",May-25,TAMPINES STREET 73,Resale,Strata,120,"11,667",-,Executive Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,01 to 05
WESTWOOD RESIDENCES,"1,700,000","1,237.86","1,373",May-25,WESTWOOD AVENUE,Resale,Strata,115,"14,783",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,11 to 15
HUNDRED PALMS RESIDENCES,"2,000,000","1,054.87","1,896",May-25,YIO CHU KANG ROAD,Resale,Strata,98,"20,408",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
THE FLORIDA,"1,820,000","1,797.59","1,012",May-25,HOUGANG AVENUE 7,Resale,Strata,167,"10,898",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
ESPARINA RESIDENCES,"1,395,000",828.83,"1,683",May-25,COMPASSVALE BOW,Resale,Strata,77,"18,117",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
WESTWOOD RESIDENCES,"1,900,000","1,474.67","1,288",May-25,WESTWOOD AVENUE,Resale,Strata,137,"13,869",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,06 to 10
HUNDRED PALMS RESIDENCES,"1,750,000",958,"1,827",May-25,YIO CHU KANG ROAD,Resale,Strata,89,"19,663",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
THE TOPIARY,"1,880,000","1,291.68","1,455",May-25,FERNVALE LANE,Resale,Strata,120,"15,667",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,06 to 10
SIMEI GREEN CONDOMINIUM,"1,350,000","1,248.62","1,081",May-25,SIMEI STREET 4,Resale,Strata,116,"11,638",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
TWIN FOUNTAINS,"1,490,000","1,097.93","1,357",May-25,WOODLANDS AVENUE 6,Resale,Strata,102,"14,608",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,11 to 15
WINDERMERE,"1,270,000","1,280.92",991,May-25,CHOA CHU KANG STREET 64,Resale,Strata,119,"10,672",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
NORTHWAVE,"992,000",742.72,"1,336",May-25,WOODLANDS VIEW,Resale,Strata,69,"14,377",-,Executive Condominium,1,99 yrs lease commencing from 2015,25,Outside Central Region,11 to 15
LUSH ACRES,"1,325,000",914.94,"1,448",May-25,FERNVALE CLOSE,Resale,Strata,85,"15,588",-,Executive Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
THE VISIONAIRE,"1,628,000","1,140.98","1,427",May-25,CANBERRA DRIVE,Resale,Strata,106,"15,358",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
FORESTVILLE,"1,516,688","1,291.68","1,174",May-25,WOODLANDS DRIVE 16,Resale,Strata,120,"12,639",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
WESTWOOD RESIDENCES,"1,280,000","1,033.34","1,239",May-25,WESTWOOD AVENUE,Resale,Strata,96,"13,333",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,06 to 10
WESTWOOD RESIDENCES,"2,008,000","1,517.72","1,323",May-25,WESTWOOD AVENUE,Resale,Strata,141,"14,241",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,01 to 05
SKYPARK RESIDENCES,"1,480,000","1,140.98","1,297",May-25,SEMBAWANG CRESCENT,Resale,Strata,106,"13,962",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
SKYPARK RESIDENCES,"1,605,000","1,151.75","1,394",May-25,SEMBAWANG CRESCENT,Resale,Strata,107,"15,000",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
WESTWOOD RESIDENCES,"1,430,000","1,033.34","1,384",May-25,WESTWOOD AVENUE,Resale,Strata,96,"14,896",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,06 to 10
WANDERVALE,"1,400,000",958,"1,461",May-25,CHOA CHU KANG AVENUE 3,Resale,Strata,89,"15,730",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,01 to 05
TWIN FOUNTAINS,"1,415,000","1,119.46","1,264",May-25,WOODLANDS AVENUE 6,Resale,Strata,104,"13,606",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,11 to 15
THE EDEN AT TAMPINES,"2,650,000","2,540.3","1,043",May-25,TAMPINES STREET 34,Resale,Strata,236,"11,229",-,Executive Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
WESTWOOD RESIDENCES,"1,588,000","1,237.86","1,283",May-25,WESTWOOD AVENUE,Resale,Strata,115,"13,809",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,01 to 05
THE EDEN AT TAMPINES,"1,680,000","1,485.43","1,131",May-25,TAMPINES STREET 34,Resale,Strata,138,"12,174",-,Executive Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
SIGNATURE AT YISHUN,"970,000",764.24,"1,269",May-25,YISHUN STREET 51,Resale,Strata,71,"13,662",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
THE TAMPINES TRILLIANT,"1,808,000","1,237.86","1,461",May-25,TAMPINES CENTRAL 7,Resale,Strata,115,"15,722",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
THE CRITERION,"1,390,000","1,022.58","1,359",May-25,YISHUN STREET 51,Resale,Strata,95,"14,632",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
TWIN FOUNTAINS,"1,400,000","1,119.46","1,251",May-25,WOODLANDS AVENUE 6,Resale,Strata,104,"13,462",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
ESPARINA RESIDENCES,"1,960,000","1,162.51","1,686",May-25,COMPASSVALE BOW,Resale,Strata,108,"18,148",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
SKYPARK RESIDENCES,"1,620,000","1,151.75","1,407",May-25,SEMBAWANG CRESCENT,Resale,Strata,107,"15,140",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
YEW MEI GREEN,"1,400,000","1,291.68","1,084",May-25,CHOA CHU KANG NORTH 6,Resale,Strata,120,"11,667",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,16 to 20
THE AMORE,"1,130,000",764.24,"1,479",May-25,EDGEDALE PLAINS,Resale,Strata,71,"15,915",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
NUOVO,"2,068,000","1,550.02","1,334",May-25,ANG MO KIO AVENUE 9,Resale,Strata,144,"14,361",-,Executive Condominium,1,99 yrs lease commencing from 2001,20,Outside Central Region,01 to 05
TREASURE CREST,"1,483,000",958,"1,548",May-25,ANCHORVALE CRESCENT,Resale,Strata,89,"16,663",-,Executive Condominium,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
THE BROWNSTONE,"1,280,000",914.94,"1,399",May-25,CANBERRA DRIVE,Resale,Strata,85,"15,059",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
BELYSA,"1,628,000","1,216.33","1,338",May-25,PASIR RIS DRIVE 1,Resale,Strata,113,"14,407",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
SOL ACRES,"1,640,000","1,173.28","1,398",May-25,CHOA CHU KANG GROVE,Resale,Strata,109,"15,046",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,01 to 05
SOL ACRES,"1,090,000",731.95,"1,489",May-25,CHOA CHU KANG GROVE,Resale,Strata,68,"16,029",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,01 to 05
TWIN FOUNTAINS,"1,488,888","1,119.46","1,330",May-25,WOODLANDS AVENUE 6,Resale,Strata,104,"14,316",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,06 to 10
TWIN FOUNTAINS,"1,570,000","1,205.57","1,302",May-25,WOODLANDS AVENUE 6,Resale,Strata,112,"14,018",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
FORESTVILLE,"1,272,888","1,065.64","1,194",May-25,WOODLANDS DRIVE 16,Resale,Strata,99,"12,857",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
BELYSA,"1,350,000",968.76,"1,394",May-25,PASIR RIS DRIVE 1,Resale,Strata,90,"15,000",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
TWIN WATERFALLS,"1,730,000","1,119.46","1,545",May-25,PUNGGOL WALK,Resale,Strata,104,"16,635",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
SUMMERDALE,"1,625,000","1,808.35",899,May-25,BOON LAY DRIVE,Resale,Strata,168,"9,673",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,01 to 05
HUNDRED PALMS RESIDENCES,"1,750,000",914.94,"1,913",May-25,YIO CHU KANG ROAD,Resale,Strata,85,"20,588",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
WATERBAY,"1,930,000","1,345.5","1,434",May-25,EDGEFIELD PLAINS,Resale,Strata,125,"15,440",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE AMORE,"1,855,000","1,302.44","1,424",May-25,EDGEDALE PLAINS,Resale,Strata,121,"15,331",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
THE VALES,"1,680,000","1,033.34","1,626",May-25,ANCHORVALE CRESCENT,Resale,Strata,96,"17,500",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
INZ RESIDENCE,"1,580,000","1,108.69","1,425",May-25,CHOA CHU KANG AVENUE 5,Resale,Strata,103,"15,340",-,Executive Condominium,1,99 yrs lease commencing from 2015,23,Outside Central Region,01 to 05
HERON BAY,"1,905,888","1,388.56","1,373",May-25,UPPER SERANGOON VIEW,Resale,Strata,129,"14,774",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
CHESTERVALE,"1,380,000","1,431.61",964,May-25,BANGKIT ROAD,Resale,Strata,133,"10,376",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
LA CASA,"1,378,800","1,259.39","1,095",May-25,WOODLANDS DRIVE 16,Resale,Strata,117,"11,785",-,Executive Condominium,1,99 yrs lease commencing from 2004,25,Outside Central Region,06 to 10
LAKE LIFE,"1,750,000","1,237.86","1,414",May-25,TAO CHING ROAD,Resale,Strata,115,"15,217",-,Executive Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
SOL ACRES,"918,000",613.55,"1,496",May-25,CHOA CHU KANG GROVE,Resale,Strata,57,"16,105",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,01 to 05
HERON BAY,"1,380,000","1,033.34","1,335",May-25,UPPER SERANGOON VIEW,Resale,Strata,96,"14,375",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
PARC LIFE,"1,720,000","1,270.15","1,354",May-25,SEMBAWANG CRESCENT,Resale,Strata,118,"14,576",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
THE VISIONAIRE,"1,680,000","1,140.98","1,472",May-25,CANBERRA DRIVE,Resale,Strata,106,"15,849",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
